1 0.120916748046875 0.8136218375499333 0.007703857421875 0.01250554815801154
1 0.134864501953125 0.7908743897026187 0.008253173828125 0.014505104305370617
1 0.20490478515625 0.7938748335552596 0.010638427734375 0.017840656901908565
1 0.224146728515625 0.7588637372392366 0.01201416015625 0.01750554815801154
1 0.25150390625 0.728901464713715 0.010087890625 0.013504216600088772
1 0.215706787109375 0.6916466932978251 0.01027099609375 0.015339547270306259
1 0.30481689453125 0.6344363071460275 0.0092919921875 0.017652019529516203
1 0.326160888671875 0.603624056813138 0.010963134765625 0.01461606746560142
1 0.285579833984375 0.5725832223701731 0.010858154296875 0.016893031513537507
1 0.303157958984375 0.5599955614735908 0.010858154296875 0.017463382157123834
1 0.25978759765625 0.5934420772303596 0.0120068359375 0.01822237017310253
1 0.239140625 0.5685863293386596 0.012215576171875 0.019551708832667554
1 0.229427490234375 0.636051930758988 0.010858154296875 0.019551708832667554
1 0.17533447265625 0.7456213936972925 0.010335693359375 0.017652019529516203
1 0.139427490234375 0.739531735463826 0.010545654296875 0.020119840213049266
1 0.157581787109375 0.6825299600532623 0.01023193359375 0.018411007545494896
1 0.174864501953125 0.6298379937860631 0.00939697265625 0.01822237017310253
1 0.19559814453125 0.5925233022636485 0.010335693359375 0.018601864181091877
1 0.7516455078125 0.7574500665778962 0.010372314453125 0.01689525077674212
1 0.7609228515625 0.7977296937416778 0.010372314453125 0.020667998224589434
1 0.791405029296875 0.8262072791833112 0.010787353515625 0.02036617842876165
1 0.83691650390625 0.8950177541056369 0.006839599609375 0.01418109187749667
1 0.86199462890625 0.833173546382601 0.0120751953125 0.02409010208610741
1 0.83101806640625 0.80257212605415 0.009937744140625 0.02059254327563249
1 0.885186767578125 0.8961762094984466 0.00963134765625 0.015166444740346206
1 0.936651611328125 0.7705392809587217 0.00953369140625 0.017332445628051484
1 0.856451416015625 0.7213692853972481 0.00953369140625 0.017527740790057703
1 0.911258544921875 0.687381269418553 0.00781982421875 0.014800266311584553
1 0.80321044921875 0.7229871282734133 0.008519287109375 0.014991122947181535
1 0.800819091796875 0.7515889924545051 0.010086669921875 0.014496227252552151
1 0.885906982421875 0.802838437638704 0.008631591796875 0.013577452285841101
1 0.5812255859375 0.3610119840213049 0.008399658203125 0.01674434087882823
1 0.596920166015625 0.38278295605858853 0.009512939453125 0.015454948956946294
1 0.630548095703125 0.3847536617842876 0.010120849609375 0.018952507767421217
1 0.663773193359375 0.41182867288060365 0.009918212890625 0.018952507767421217
1 0.74408203125 0.42626498002663116 0.010626220703125 0.014536173990235242
1 0.76822021484375 0.42681535730137593 0.0115380859375 0.015639147802929427
1 0.795950927734375 0.4187505548158012 0.01133544921875 0.016375943186861964
1 0.560377197265625 0.35620505992010654 0.008206787109375 0.01600532623169108
1 0.225184326171875 0.4322481136262761 0.00945068359375 0.017181535730137594
1 0.208040771484375 0.4312006213936973 0.00958740234375 0.017305814469596094
1 0.9308203125 0.86257212605415 0.008585205078125 0.016595650244118954
1 0.90267578125 0.7733222370173103 0.007840576171875 0.01389924545051043
1 0.8532763671875 0.6604039059032402 0.011517333984375 0.018146915224145584
1 0.786082763671875 0.8522303595206392 0.00894775390625 0.014591655570350644
0 0.18045166015625 0.6905237461162894 0.0036865234375 0.00551930758988016
